,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation,similarity
15399,54165,придонный,VERB,prrionn,prison,77.0,0.16,benthic,12.32
15400,55007,касатик,NOUN,casatic,static,77.0,0.16,iris,12.32
15401,55741,актеон,NOUN,acthon,faction,77.0,0.16,actaeon,12.32
15402,56071,серьёзе,NOUN,serrese,serves,77.0,0.16,seriously,12.32
15403,57264,горошинка,NOUN,gorocin,rockin,77.0,0.16,pea,12.32
15404,57362,маловер,NOUN,malover,movers,77.0,0.16,little faith,12.32
15405,58662,билетёр,NOUN,bileter,filter,77.0,0.16,usher,12.32
15406,59567,полянин,NOUN,polnin,polling,77.0,0.16,glade,12.32
15407,59804,петькин,ADJ,peckin,perkins,77.0,0.16,petkin,12.32
15408,60287,стрежень,NOUN,stregen,street,77.0,0.16,rod,12.32
15409,61833,двоение,NOUN,dvoenie,denies,77.0,0.16,double vision,12.32
15410,62090,патрикий,ADJ,patrik,patriot,77.0,0.16,patrician,12.32
15411,62140,малахольный,ADJ,malaaol,malaga,77.0,0.16,sloppy,12.32
15412,62783,эскалоп,NOUN,escalop,escape,77.0,0.16,escalope,12.32
15413,64156,кашинский,ADJ,cacinsk,chains,77.0,0.16,Kashinsky,12.32
15414,64475,першинг,NOUN,percing,racing,77.0,0.16,pershing,12.32
15415,457,способный,ADJ,sposob,sponsor,77.0,0.15,able,11.55
15416,1528,покинуть,VERB,pokinut,pointe,77.0,0.15,leave,11.55
15417,2663,видение,NOUN,videnie,denise,77.0,0.15,vision,11.55
15418,5026,подчинить,VERB,poncinit,point,77.0,0.15,subdue,11.55
15419,5681,косвенный,ADJ,coswenn,chosen,77.0,0.15,indirect,11.55
15420,7001,касьян,NOUN,casyin,casting,77.0,0.15,kasian,11.55
15421,7496,пробел,NOUN,probll,payroll,77.0,0.15,space,11.55
15422,7551,козёл,NOUN,cosel,costello,77.0,0.15,goat,11.55
15423,8918,заёмщик,NOUN,saetcic,septic,77.0,0.15,borrower,11.55
15424,9468,цениться,VERB,cenitcs,scenic,77.0,0.15,appreciate,11.55
15425,10063,пардон,NOUN,pardon,paradox,77.0,0.15,sorry,11.55
15426,10327,диалект,NOUN,dialect,direct,77.0,0.15,dialect,11.55
15427,10521,засесть,NOUN,sasess,sadness,77.0,0.15,sit down,11.55
15428,10561,посильный,VERB,posil,possible,77.0,0.15,feasible,11.55
15429,10846,баловать,VERB,balovat,ballot,77.0,0.15,pamper,11.55
15430,10915,неправый,ADJ,nepravl,neural,77.0,0.15,wrong,11.55
15431,11416,трахнуть,VERB,traghut,taught,77.0,0.15,fuck,11.55
15432,11739,пялиться,VERB,paletcs,pallet,77.0,0.15,stare,11.55
15433,13847,элитарный,ADJ,eletar,electro,77.0,0.15,elitist,11.55
15434,14114,карательный,ADJ,caratel,karate,77.0,0.15,punitive,11.55
15435,14594,проездной,ADJ,proeseno,prose,77.0,0.15,travel card,11.55
15436,15359,пригнать,VERB,prignat,sprint,77.0,0.15,drive,11.55
15437,15672,мандарин,NOUN,mandarin,marin,77.0,0.15,mandarin,11.55
15438,16981,дарение,NOUN,darenie,denies,77.0,0.15,donation,11.55
15439,17090,балканский,ADJ,baleansk,beans,77.0,0.15,Balkan,11.55
15440,17325,бастион,NOUN,bastyon,easton,77.0,0.15,bastion,11.55
15441,17898,ускоряться,VERB,uscortcs,scots,77.0,0.15,accelerate,11.55
15442,18343,нарцисс,NOUN,nartiss,artist,77.0,0.15,narcissus,11.55
15443,18435,браниться,VERB,branitcs,rants,77.0,0.15,scold,11.55
15444,19147,тщеславный,ADJ,schslave,shave,77.0,0.15,conceited,11.55
15445,20132,скорчить,VERB,scorcht,scotch,77.0,0.15,squirm,11.55
15446,20243,боксёрский,ADJ,boxrersk,boxes,77.0,0.15,boxing,11.55
15447,21254,смотаться,VERB,smotatcs,stats,77.0,0.15,hit the road,11.55
15448,22377,унция,NOUN,uncio,junction,77.0,0.15,ounce,11.55
15449,22792,ралли,NOUN,ralle,parallel,77.0,0.15,rally,11.55
15450,22917,гюнтер,VERB,gunter,counter,77.0,0.15,gunther,11.55
15451,23640,померить,VERB,pomerit,permit,77.0,0.15,try on,11.55
15452,25223,промазать,VERB,promasat,roast,77.0,0.15,miss,11.55
15453,26077,селиван,NOUN,salivan,saline,77.0,0.15,selivan,11.55
15454,27607,сочельник,NOUN,sochlnic,sonic,77.0,0.15,Christmas Eve,11.55
15455,27886,наследный,ADJ,nasled,enabled,77.0,0.15,hereditary,11.55
15456,28283,настин,NOUN,nastin,wasting,77.0,0.15,nastin,11.55
15457,28488,вензель,NOUN,vensel,vessels,77.0,0.15,monogram,11.55
15458,29247,спаниель,NOUN,spaniel,pantie,77.0,0.15,spaniel,11.55
15459,30014,полярник,NOUN,polarnic,polar,77.0,0.15,polar explorer,11.55
15460,30198,брючки,NOUN,broci,broccoli,77.0,0.15,trousers,11.55
15461,30430,интернационалист,NOUN,interrationallst,interpretations,77.0,0.15,internationalist,11.55
15462,31398,башмачок,NOUN,bactachc,batch,77.0,0.15,slipper,11.55
15463,31450,чеканный,ADJ,chcann,channel,77.0,0.15,chased,11.55
15464,31949,игнат,NOUN,ignat,ignorant,77.0,0.15,ignat,11.55
15465,32774,ребяческий,ADJ,rebachsk,reach,77.0,0.15,childish,11.55
15466,33729,бернский,ADJ,berrsk,berries,77.0,0.15,Bernese,11.55
15467,35029,аттик,NOUN,attic,pathetic,77.0,0.15,attic,11.55
15468,35424,густлик,NOUN,gustlic,rustic,77.0,0.15,gosling,11.55
15469,36360,вдарить,VERB,vdarit,variety,77.0,0.15,hit,11.55
15470,39403,тройник,NOUN,troinic,ironic,77.0,0.15,tee,11.55
15471,42071,газзаев,NOUN,gassae,massage,77.0,0.15,gazzaev,11.55
15472,43223,горелик,NOUN,gorelic,garlic,77.0,0.15,burner,11.55
15473,43457,кровинка,NOUN,crovin,proving,77.0,0.15,blood,11.55
15474,47495,актив,NOUN,activ,inactive,77.0,0.15,assets,11.55
15475,47621,автопоезд,NOUN,autopoes,autos,77.0,0.15,road train,11.55
15476,48119,сыпануть,VERB,shpanut,peanut,77.0,0.15,pour in,11.55
15477,50865,окрутить,VERB,ocrutit,outfit,77.0,0.15,wrap,11.55
15478,52307,ирландка,NOUN,irlandc,inland,77.0,0.15,Irish,11.55
15479,53860,скоpее,NOUN,scooee,scooter,77.0,0.15,rather,11.55
15480,59058,шубинский,ADJ,chuinsk,chains,77.0,0.15,Shubinsky,11.55
15481,59550,сольдо,ADJ,solvio,solving,77.0,0.15,soldo,11.55
15482,61643,спецчасть,NOUN,specchss,specs,77.0,0.15,special unit,11.55
15483,63565,обжулить,VERB,obbulet,outlet,77.0,0.15,cheat,11.55
15484,65777,артроз,NOUN,arrros,carrots,77.0,0.15,arthrosis,11.55
15485,1031,переход,NOUN,perecod,period,77.0,0.14,transition,10.78
15486,1709,выдать,VERB,vadat,validate,77.0,0.14,extradite,10.78
15487,2172,космос,NOUN,cosmos,compose,77.0,0.14,space,10.78
15488,2650,предок,NOUN,predoc,predict,77.0,0.14,ancestor,10.78
15489,2694,поставка,NOUN,postaae,posted,77.0,0.14,supply,10.78
15490,3267,частица,NOUN,chstic,chaotic,77.0,0.14,particle,10.78
15491,3420,рукопись,VERB,ruoopis,troops,77.0,0.14,manuscript,10.78
15492,4290,козёл,NOUN,cosel,costello,77.0,0.14,goat,10.78
15493,6391,линейка,NOUN,lineic,kinetic,77.0,0.14,ruler,10.78
15494,6577,посмеяться,VERB,posmetcs,poses,77.0,0.14,laugh,10.78
15495,6983,зеркальный,ADJ,serkal,serials,77.0,0.14,mirror,10.78
15496,7195,поливать,VERB,polivat,privat,77.0,0.14,water,10.78
15497,7977,растерять,VERB,rastert,faster,77.0,0.14,lose,10.78
15498,8276,шататься,VERB,chtatcs,cheats,77.0,0.14,to stagger,10.78
15499,9275,рассудить,VERB,rassudit,audit,77.0,0.14,judge,10.78
15500,9391,паразит,VERB,parrsit,parity,77.0,0.14,parasite,10.78
15501,9454,игрушечный,ADJ,igrusic,rustic,77.0,0.14,toy,10.78
15502,10011,помысел,VERB,pomssal,postal,77.0,0.14,thought,10.78
15503,10996,астероид,NOUN,asteroie,astro,77.0,0.14,asteroid,10.78
15505,12117,фанера,NOUN,fanerr,fainter,77.0,0.14,plywood,10.78
15506,14297,стругацкий,ADJ,strueact,tract,77.0,0.14,strugatsky,10.78
15507,16778,залиться,VERB,saletcs,scales,77.0,0.14,flood,10.78
15508,16902,повестись,VERB,povestis,pests,77.0,0.14,get involved,10.78
15509,16975,каторжный,ADJ,catorg,catalog,77.0,0.14,convict,10.78
15510,17387,кузница,NOUN,cuonic,chronic,77.0,0.14,forge,10.78
15511,17478,обнаглеть,VERB,obungle,bundle,77.0,0.14,grow insolent,10.78
15512,18104,номинал,VERB,nominal,normal,77.0,0.14,denomination,10.78
15513,18605,строчить,VERB,strocht,strict,77.0,0.14,scribble,10.78
15514,19530,страшить,VERB,strrcit,struct,77.0,0.14,frighten,10.78
15515,19705,деспот,NOUN,despot,deposit,77.0,0.14,despot,10.78
15516,20140,сгрести,VERB,sfresty,forest,77.0,0.14,rake,10.78
15517,20898,бесправный,ADJ,besrrave,brave,77.0,0.14,powerless,10.78
15518,21087,апатит,VERB,apatit,baptist,77.0,0.14,apatite,10.78
15519,21095,познание,NOUN,pooanie,pantie,77.0,0.14,knowledge,10.78
15520,21785,шереметев,NOUN,chremete,crete,77.0,0.14,sheremetev,10.78
15521,22247,навесить,VERB,nawesit,newest,77.0,0.14,hang,10.78
15522,22583,мишкин,ADJ,miscin,mission,77.0,0.14,mishkin,10.78
15523,23589,седмица,NOUN,sedmic,seismic,77.0,0.14,week,10.78
15524,23695,зажарить,VERB,sagarit,safari,77.0,0.14,fry,10.78
15525,26489,кочан,NOUN,cochn,coaching,77.0,0.14,head of cabbage,10.78
15526,26499,карапуз,NOUN,carapus,campus,77.0,0.14,peanut,10.78
15527,27102,учреждать,VERB,uchegdat,cheat,77.0,0.14,establish,10.78
15528,27637,клинский,ADJ,clinsk,collins,77.0,0.14,Klinsky,10.78
15529,28314,высидеть,VERB,vsside,seaside,77.0,0.14,sit out,10.78
15530,28363,бурлить,VERB,burlet,bullets,77.0,0.14,rage,10.78
15531,28414,ебаться,VERB,ebatcs,rebates,77.0,0.14,fuck,10.78
15532,28784,шарнир,NOUN,chrnir,chronic,77.0,0.14,hinge,10.78
15533,28969,сервак,NOUN,servac,service,77.0,0.14,server,10.78
15534,30335,требовать,VERB,trebovat,treat,77.0,0.14,demand,10.78
15535,32302,мелочёвка,NOUN,melache,menace,77.0,0.14,small things,10.78
15536,32840,зернистый,VERB,sernist,series,77.0,0.14,grainy,10.78
15537,33284,затерять,VERB,satert,sweater,77.0,0.14,lose,10.78
15538,35289,житница,NOUN,gitnic,titanic,77.0,0.14,barn,10.78
15539,36709,углеродный,ADJ,ullerod,fuller,77.0,0.14,carbon,10.78
15540,37155,четвёртая,ADJ,ckttert,cutter,77.0,0.14,fourth,10.78
15541,37347,эммануил,NOUN,emmanuil,email,77.0,0.14,Emmanuel,10.78
15542,38097,шампань,VERB,chmpan,chapman,77.0,0.14,champagne,10.78
15543,38792,чекалин,NOUN,chcalin,chains,77.0,0.14,chekalin,10.78
15544,38978,жимолость,NOUN,gimoloss,gloss,77.0,0.14,honeysuckle,10.78
15545,39148,каннибал,NOUN,cannybal,canal,77.0,0.14,cannibal,10.78
15546,39384,ныряние,NOUN,nranie,granite,77.0,0.14,diving,10.78
15547,39897,мылить,VERB,mllet,smallest,77.0,0.14,soap,10.78
15548,44636,клаузнер,NOUN,cliuoner,clone,77.0,0.14,klausner,10.78
15549,50470,пинаться,VERB,pinatcs,paints,77.0,0.14,kick,10.78
15550,55010,гидролиз,NOUN,gidrolls,rolls,77.0,0.14,hydrolysis,10.78
15551,55390,протей,NOUN,protey,protein,77.0,0.14,Proteus,10.78
15552,55688,кормилец,NOUN,cormilec,comic,77.0,0.14,breadwinner,10.78
15553,57339,каштан,NOUN,cactan,catalan,77.0,0.14,chestnut,10.78
15554,59819,дансинг,NOUN,dansing,dining,77.0,0.14,dancing,10.78
15555,60005,лаперуз,NOUN,laperus,layers,77.0,0.14,laperouse,10.78
15556,60083,дрезина,NOUN,dresina,resign,77.0,0.14,trolley,10.78
15557,61616,перемать,VERB,peremat,permit,77.0,0.14,rewind,10.78
15558,62949,делонэ,NOUN,delone,decline,77.0,0.14,delaunay,10.78
15559,63575,прикамье,VERB,pricamae,prima,77.0,0.14,Kama region,10.78
15560,1097,проверить,VERB,proverit,prove,77.0,0.13,check,10.01
15561,1947,опустить,VERB,opustit,outfit,77.0,0.13,lower,10.01
15562,4487,стихия,NOUN,stilio,stimuli,77.0,0.13,element,10.01
15563,4657,деление,NOUN,delenie,denies,77.0,0.13,division,10.01
15564,4668,излишний,ADJ,islisc,islamic,77.0,0.13,surplus,10.01
15565,5102,занести,VERB,sanesty,sanity,77.0,0.13,bring in,10.01
15566,7346,красить,VERB,crasit,transit,77.0,0.13,paint,10.01
15567,7886,кошачий,ADJ,cocaci,cocaine,77.0,0.13,feline,10.01
15568,8868,устранять,VERB,ustrana,urbana,77.0,0.13,eliminate,10.01
15569,9599,доблестный,ADJ,doblest,oldest,77.0,0.13,valiant,10.01
15570,10673,отпасть,NOUN,ospass,compass,77.0,0.13,fall away,10.01
15571,10711,эйфория,NOUN,efforyo,effort,77.0,0.13,euphoria,10.01
15572,10814,отворить,VERB,outorit,outfit,77.0,0.13,open,10.01
15573,11406,седина,NOUN,sedina,sending,77.0,0.13,gray hair,10.01
15574,12091,гангстер,NOUN,gangster,anger,77.0,0.13,gangster,10.01
15575,13608,коренастый,ADJ,corenast,crest,77.0,0.13,stocky,10.01
15576,14415,полог,NOUN,polog,topology,77.0,0.13,canopy,10.01
15577,14573,слабенький,ADJ,slabengk,slang,77.0,0.13,weak,10.01
15578,14687,свастика,NOUN,suastic,rustic,77.0,0.13,swastika,10.01
15579,14840,дворецкий,ADJ,dvorect,direct,77.0,0.13,Butler,10.01
15580,14892,универ,NOUN,univer,uncover,77.0,0.13,Univer,10.01
15581,14950,гробовой,ADJ,grobovo,groove,77.0,0.13,coffin,10.01
15582,15651,кормилец,NOUN,cormilec,comic,77.0,0.13,breadwinner,10.01
15583,16529,стираться,VERB,stiratcs,stats,77.0,0.13,wash,10.01
15584,17084,умертвить,VERB,umertvit,merit,77.0,0.13,put to death,10.01
15585,18208,стабфонд,NOUN,stabpond,stand,77.0,0.13,stabilization fund,10.01
15586,18443,помотать,VERB,pomotat,potato,77.0,0.13,wind up,10.01
15587,18588,крепить,VERB,crepit,credits,77.0,0.13,fasten,10.01
15588,18609,резник,NOUN,resnic,arsenic,77.0,0.13,carver,10.01
15589,19667,диктат,VERB,dictat,diecast,77.0,0.13,dictate,10.01
15590,19765,интернационализм,NOUN,interrationallsm,interpretations,77.0,0.13,internationalism,10.01
15591,20045,наглец,NOUN,nnglec,neglect,77.0,0.13,insolent,10.01
15592,20855,припереть,VERB,prieere,prefer,77.0,0.13,pin down,10.01
15593,20976,диковинка,NOUN,dicovin,diving,77.0,0.13,curiosity,10.01
15594,21103,стилист,NOUN,styllst,stylus,77.0,0.13,stylist,10.01
15595,21603,огорчить,VERB,ohorcht,cohort,77.0,0.13,upset,10.01
15596,22069,прослыть,VERB,prosll,payroll,77.0,0.13,pass for,10.01
15597,22086,постричь,VERB,postrrc,poster,77.0,0.13,cut your hair,10.01
15598,22188,сутенёр,NOUN,suoener,sender,77.0,0.13,pimp,10.01
15599,23939,охладеть,VERB,ollade,collage,77.0,0.13,cool down,10.01
15600,26006,нелестный,ADJ,nelest,needles,77.0,0.13,unflattering,10.01
15601,26392,метательный,ADJ,metatel,mental,77.0,0.13,propelling,10.01
15602,27376,пудрить,VERB,puurit,pursuit,77.0,0.13,powder,10.01
15603,27760,роуминг,NOUN,rruming,ruling,77.0,0.13,roaming,10.01
15604,29583,тёркин,NOUN,terkin,perkins,77.0,0.13,Turkin,10.01
15605,29734,заверить,VERB,sawerit,sawyer,77.0,0.13,assure,10.01
15606,30441,лацис,NOUN,latis,plastics,77.0,0.13,lacis,10.01
15607,32079,шустер,NOUN,chster,cluster,77.0,0.13,shuster,10.01
15608,32372,комариный,ADJ,comari,compare,77.0,0.13,mosquito,10.01
15609,32514,побелить,VERB,pobllet,pallet,77.0,0.13,whitewash,10.01
15610,32736,невроз,NOUN,neevos,nervous,77.0,0.13,neurosis,10.01
15611,33154,пеленать,VERB,palenat,parent,77.0,0.13,swaddle,10.01
15612,36611,шариться,VERB,chritcs,chicks,77.0,0.13,rummage around,10.01
15613,37224,уэльский,ADJ,uelssk,useless,77.0,0.13,Welsh,10.01
15614,37381,канонир,NOUN,canonir,canyon,77.0,0.13,gunner,10.01
15615,38460,пиздеть,VERB,pisde,episodes,77.0,0.13,fuck,10.01
15616,40159,патрис,NOUN,patris,patrons,77.0,0.13,patrisse,10.01
15617,41219,броник,NOUN,bronic,chronic,77.0,0.13,bronik,10.01
15618,42339,отекать,VERB,otecat,protect,77.0,0.13,swell,10.01
15619,42513,пламмер,NOUN,plammer,player,77.0,0.13,plummer,10.01
15620,42791,канонерка,NOUN,canonerk,canon,77.0,0.13,gunboat,10.01
15621,44121,битник,NOUN,bttnic,titanic,77.0,0.13,hipster,10.01
15622,44535,слышать,VERB,slisht,selfish,77.0,0.13,hear,10.01
15623,44976,малявка,NOUN,malvwe,malware,77.0,0.13,baby,10.01
15624,46352,космизм,NOUN,cosmism,comics,77.0,0.13,cosmism,10.01
15625,46776,объедок,NOUN,objedoc,object,77.0,0.13,leftover,10.01
15626,48324,иокаста,NOUN,iocast,diecast,77.0,0.13,Jocasta,10.01
15627,48471,белоус,NOUN,bllous,ballots,77.0,0.13,white-bearded,10.01
15628,48657,форсунка,NOUN,forsun,fortune,77.0,0.13,nozzle,10.01
15629,49170,степлер,NOUN,stepler,temple,77.0,0.13,stapler,10.01
15630,49969,двадцатый,ADJ,dvajcat,vacant,77.0,0.13,twentieth,10.01
15631,52603,четвёртый,ADJ,ckttert,cutter,77.0,0.13,fourth,10.01
15632,53150,санторин,NOUN,santorin,anton,77.0,0.13,santorini,10.01
15633,53328,майстер,NOUN,maister,sister,77.0,0.13,meister,10.01
15634,53911,сансет,NOUN,sanset,handset,77.0,0.13,sunset,10.01
15635,59093,бессудный,ADJ,bessud,blessed,77.0,0.13,extrajudicial,10.01
15636,60751,строфа,NOUN,strofs,strokes,77.0,0.13,stanza,10.01
15637,60950,кастор,NOUN,castor,creator,77.0,0.13,castor,10.01
15638,62133,аполлоний,ADJ,apollon,gallon,77.0,0.13,Apollonius,10.01
15639,64258,помутить,VERB,pomutit,outfit,77.0,0.13,stir up,10.01
15640,65009,тетчер,NOUN,tetchr,teacher,77.0,0.13,thatcher,10.01
15641,65155,француз,NOUN,frantus,grants,77.0,0.13,Frenchman,10.01
15642,65505,эмпирия,NOUN,empiryo,empire,77.0,0.13,empiricism,10.01
15643,942,отличие,NOUN,otliche,notice,77.0,0.12,difference,9.24
15644,2111,пробовать,VERB,probovat,robot,77.0,0.12,sample,9.24
15645,2942,валюта,NOUN,valut,evaluate,77.0,0.12,currency,9.24
15646,3150,отрезать,VERB,otresat,treats,77.0,0.12,cut off,9.24
15647,4266,породить,VERB,porodit,profit,77.0,0.12,give birth,9.24
15648,4622,заложник,NOUN,saloknic,sonic,77.0,0.12,hostage,9.24
15649,5869,барышня,NOUN,bariss,artists,77.0,0.12,young lady,9.24
15650,6413,аварийный,ADJ,avarig,varying,77.0,0.12,emergency,9.24
15651,6625,поползти,VERB,popolsty,pools,77.0,0.12,crawl,9.24
15652,7080,разрезать,VERB,rrcresat,crest,77.0,0.12,cut,9.24
15653,8265,инфаркт,NOUN,infarct,infant,77.0,0.12,heart attack,9.24
15654,8479,изъятие,NOUN,iedutie,duties,77.0,0.12,seizure,9.24
15655,9092,растить,VERB,rastit,transit,77.0,0.12,raise,9.24
15656,9265,канцлер,NOUN,cantler,crater,77.0,0.12,chancellor,9.24
15657,9949,крестик,NOUN,crestic,rustic,77.0,0.12,cross,9.24
15658,10066,присмотр,NOUN,prismote,prism,77.0,0.12,supervision,9.24
15659,12111,скрепить,VERB,screpit,script,77.0,0.12,fasten,9.24
15660,12158,пятидесятый,ADJ,pttidest,tides,77.0,0.12,fiftieth,9.24
15661,12735,бледнеть,VERB,bledne,blender,77.0,0.12,turn pale,9.24
15662,13601,ковырять,VERB,covart,convert,77.0,0.12,pick,9.24
15663,14077,скомкать,VERB,scomcat,combat,77.0,0.12,crumple,9.24
15664,14285,стрекоза,NOUN,strecos,stores,77.0,0.12,dragonfly,9.24
15665,14466,юнкерс,NOUN,unkers,hunters,77.0,0.12,Junkers,9.24
15666,14569,судиться,VERB,suditcs,suites,77.0,0.12,sue,9.24
15667,15764,картотека,NOUN,cartotec,carte,77.0,0.12,file cabinet,9.24
15668,16768,почтить,VERB,postit,deposit,77.0,0.12,honor,9.24
