,Unnamed: 0,ru_word,ru_tag,token,en_word,syn_ratio,sem_ratio,translation
10905,34917,оливка,NOUN,oliwe,olive,80.0,1.0,olive
11058,50660,штурм,NOUN,strum,storm,80.0,1.0,storm
11090,2323,орден,NOUN,orden,order,80.0,1.0,order
11250,482,специалист,NOUN,spetiallst,specialist,80.0,1.0,specialist
11365,62488,батл,NOUN,batl,battle,80.0,1.0,battle
11450,34184,техничный,ADJ,tecnic,technical,80.0,1.0,technical
11592,41007,фамильярный,ADJ,familor,familiar,80.0,1.0,familiar
11678,22638,майор,NOUN,mavor,major,80.0,1.0,major
11763,12848,колорит,NOUN,colorit,coloring,80.0,1.0,coloring
12019,19325,нишевый,ADJ,nichl,niche,80.0,1.0,niche
12211,30223,постить,VERB,postit,post,80.0,1.0,post
12255,32240,омментария,NOUN,mmmentaryo,commentary,80.0,1.0,commentary
12259,32268,вербный,ADJ,verb,verbal,80.0,1.0,verbal
12264,32519,бонусный,ADJ,bonuo,bonus,80.0,1.0,bonus
12291,33595,крокодиловый,ADJ,crocodilovl,crocodile,80.0,1.0,crocodile
12360,36109,бьюик,NOUN,buuic,buick,80.0,1.0,buick
12420,38384,амбула,NOUN,ambula,ambulance,80.0,1.0,ambulance
12569,42766,характеристический,ADJ,haracteristcchsk,characteristic,80.0,1.0,characteristic
12590,43562,эректильный,ADJ,erectyl,erectile,80.0,1.0,erectile
12619,44306,эвент,NOUN,eeent,event,80.0,1.0,event
12633,44603,стопить,VERB,stopit,stop,80.0,1.0,stop
12635,44667,драфт,NOUN,drapt,draft,80.0,1.0,draft
12676,45615,фокальный,ADJ,fhcal,focal,80.0,1.0,focal
12792,48615,инкорпорировать,VERB,incorporrrovat,incorporate,80.0,1.0,incorporate
12800,48740,публикция,NOUN,pullictio,publication,80.0,1.0,publication
12843,49670,оферт,NOUN,ofert,offer,80.0,1.0,offer
13008,53131,иерархичный,ADJ,ierarcic,hierarchical,80.0,1.0,hierarchical
13053,54142,мальдив,VERB,malvdiv,maldives,80.0,1.0,maldives
13060,54337,тотать,VERB,totat,total,80.0,1.0,total
13065,54443,оферта,NOUN,ofert,offer,80.0,1.0,offer
13112,55359,емайл,NOUN,emavl,email,80.0,1.0,email
13185,56702,тюнинговый,ADJ,tuningovl,tuning,80.0,1.0,tuning
13194,56864,канделябро,NOUN,candelibro,chandelier,80.0,1.0,chandelier
13211,57257,оливый,ADJ,olivl,olive,80.0,1.0,olive
13245,57712,коктейльный,ADJ,cocteil,cocktail,80.0,1.0,cocktail
13253,57826,трооп,NOUN,trrop,troop,80.0,1.0,troop
13397,60445,кастомизация,NOUN,castomisatio,customization,80.0,1.0,customization
13431,60924,интрасеть,VERB,intrase,intranet,80.0,1.0,intranet
13460,61609,трагедие,NOUN,tragedie,tragedy,80.0,1.0,tragedy
13589,64252,кассетка,NOUN,cassetc,cassette,80.0,1.0,cassette
13598,64483,пауйс,NOUN,pauus,pause,80.0,1.0,pause
13624,65096,нейтралка,NOUN,nettrale,neutral,80.0,1.0,neutral
13981,19504,бамбуковый,ADJ,bambuoovl,bamboo,80.0,1.0,bamboo
13985,57394,бамбуковой,ADJ,bambuoovo,bamboo,80.0,1.0,bamboo
